candidate_id,candidate_name,county_fips,latitude,longitude,candidate_type,assumption_source,review_notes,review_status
HRSA-HCSD-BPS-H80-037201,ARMS Union,37179,34.968833,-80.52562098,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1328 Patterson St, Monroe, NC, 28112-4348. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037252,GOSHEN MEDICAL CENTER - JACKSONVILLE,37133,34.76589015,-77.38569173,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=158 Memorial Ct, Jacksonville, NC, 28546-6385. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037360,Compassion Health Care Mobile Unit,37033,36.41671872,-79.35809873,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Mobile Van; status=Active; address=439 US Highway 158 W, Yanceyville, NC, 27379-8304. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037383,Mattamuskeet Elementary School,37095,35.44094056,-76.21713205,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=60 Juniper Bay Rd, Swanquarter, NC, 27885-9507. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037403,Ocracoke School,37095,35.11167484,-75.9789405,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=120 School House Rd, Ocracoke, NC, 27960-1395. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037408,Mattamuskeet Early College High,37095,35.44214034,-76.21895462,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=20392 US Highway 264, Swanquarter, NC, 27885-9341. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037464,Mobile Area Health Center #3,37065,35.92915528,-77.7738104,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Mobile Van; status=Active; address=111 S Fairview Rd, Rocky Mount, NC, 27801-6971. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037471,Kintegra at West Lincoln Middle,37109,35.48213204,-81.38759176,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=260 Shoal Rd, Lincolnton, NC, 28092-0773. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037472,Kintegra at Claremont Elementary,37035,35.71657311,-81.14293373,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=3384 E Main St, Claremont, NC, 28610-8665. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037473,Kintegra at St. Stephens Elementary,37035,35.73295232,-81.27343108,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=684 30th St NE, Conover, NC, 28613-8254. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037474,Kintegra at Webb A. Murray Elementary,37035,35.73955093,-81.25114871,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=3901 Section House Rd, Hickory, NC, 28601-9392. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037475,Kintegra at Mitchell Community College,37097,35.78296189,-80.89413051,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=500 W Broad St, Statesville, NC, 28677-5293. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037476,Kintegra at Balls Creek Elementary,37035,35.63012007,-81.12808594,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=2620 Balls Creek Rd, Newton, NC, 28658-8109. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037477,Kintegra at Oxford Elementary,37035,35.77342144,-81.15622868,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=5915 Oxford School Rd, Claremont, NC, 28610-8112. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037494,McDowell High School,37111,35.69652012,-82.03627538,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=600 McDowell High Dr, Marion, NC, 28752-9131. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037555,Kintegra at South Point High,37071,35.2230379,-81.03843587,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=906 South Point Rd, Belmont, NC, 28012-9536. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037556,Kintegra at McAdenville Elementary,37071,35.25339497,-81.07727141,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=275 Wesleyan Dr, Mc Adenville, NC, 28101-9003. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037660,Arms 19ft Mobile,37007,34.96788199,-80.07893821,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Mobile Van; status=Active; address=203 Salisbury St, Wadesboro, NC, 28170-2155. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037661,Appalachian Mountain Health at Murphy,37039,35.07113518,-83.96486622,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=4226 East United States Highway 64 Alternate, Murphy, NC, 28906-6846. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037663,Sugar Creek Health Center,37119,35.26929569,-80.79500671,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=721 W Sugar Creek Rd, Charlotte, NC, 28213-6163. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037736,South Robeson Medical Center - New Construction,37155,34.49584338,-79.11293325,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=210 S Walnut St, Fairmont, NC, 28340-1956. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037805,Spruce Pine Health Center,37121,35.89606541,-82.06840003,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=11728 S 226 Hwy, Spruce Pine, NC, 28777-8954. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037829,Pleasant Gardens Elementary,37111,35.69189981,-82.07056599,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=100 John Roach Dr, Marion, NC, 28752-6928. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037830,Community Care Cruiser,37079,35.44151371,-77.66052981,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Mobile Van; status=Active; address=1106 Kingold Blvd, Snow Hill, NC, 28580-1619. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037833,Blue Ridge Health - Polk Central Elementary,37149,35.33747979,-82.18204029,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=2141 Highway 9S, Mill Spring, NC, 28756. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037834,Blue Ridge Health - Sunnyview Elementary School,37149,35.37135894,-82.18289699,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=86 Sunny View School Rd, Mill Spring, NC, 28756-4691. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037835,Blue Ridge Health - Tryon Elementary School,37149,35.2144143,-82.24340737,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=100 School Pl, Tryon, NC, 28782-2942. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037849,Kintegra at Brookside Elementary,37071,35.29373296,-81.15122829,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1925 Auten Rd, Gastonia, NC, 28054-1111. This is not a claim that the site currently provides mammography.",reviewed
